"place"	"room"	"price_pax"	"total_price"	"bed"	"bath"	"sqft_pax"	"total_sqft"	"rating"	"built"	"property_units"	"property_stories"	"walkscore"	"transitscore"	"distance"	"dist"	"features"	"laundry"	"furnished"	"internet"	"ac"	"balcony"	"dishwasher"	"patio"	"hardwood"	"tile"	"intercom"	"granite"	"accessible"	"ice"	"long"	"lat"	"bed_count"	"address"
"Millennium Santa Monica"	"A6"	3237	3237	"Studio"	"1 bath"	499	499	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	1	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Millennium Santa Monica"	"B3-L1"	3907	3907	"1 bed"	"1 bath"	687	687	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	1	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Millennium Santa Monica"	"B3.2-L1"	4057	4057	"1 bed"	"1 bath"	712	712	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	1	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Millennium Santa Monica"	"B1.1"	4092	4092	"1 bed"	"1 bath"	697	697	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	1	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Millennium Santa Monica"	"B4"	4162	4162	"1 bed"	"1 bath"	622	622	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	1	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Millennium Santa Monica"	"B3"	4402	4402	"1 bed"	"1 bath"	723	723	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	1	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Millennium Santa Monica"	"B15"	4434	4434	"1 bed"	"1 bath"	702	702	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	1	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Millennium Santa Monica"	"B1"	4335	4335	"1 bed"	"1 bath"	697	697	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	1	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Millennium Santa Monica"	"B6"	4052	4052	"1 bed"	"1 bath"	708	708	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	1	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Millennium Santa Monica"	"C2"	2576	5152	"2 beds"	"2 baths"	483	966	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	2	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Millennium Santa Monica"	"C3"	2692	5385	"2 beds"	"2 baths"	492	983	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	2	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Millennium Santa Monica"	"C8"	2752	5505	"2 beds"	"2 baths"	492	984	4	2020	356	5	84	64	NA	3.27256589586636	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-118.4701222	34.0298528	2	"2929 Pennsylvania Ave, Santa Monica, CA 90404"
"Luxe Villas"	"Unfurnished Two Bedroom Apartments"	2911	5822	"2 beds"	"2 baths"	458	917	5	2005	60	6	88	57	2	1.75712388406787	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Cable Ready, Security System, Storage Space, Tub/Shower, Fireplace, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Granite Countertops, Stainless Steel Appliances, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Dining Room, Vaulted Ceiling, Views, Furnished, Balcony"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	-118.462215653061	34.0526334489796	2	"11640 Mayfield Ave, Los Angeles, CA 90049"
"eight70"	"1 Bed 1 Bathroom"	3570	3570	"1 bed"	"1 bath"	700	700	4.8	1971	77	4	87	71	0.6	0.356928575632429	"High Speed Internet Access, Air Conditioning, Ceiling Fans, Smoke Free, Cable Ready, Fireplace, Dishwasher, Eat-in Kitchen, Microwave, Refrigerator, Carpet, Walk-In Closets, Double Pane Windows, Balcony, , , , , "	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	-118.440701544498	34.06488933223	1	"870 Hilgard Ave, Los Angeles, CA 90024"
"eight70"	"1 Bedroom Plus Den"	3472	3472	"1 bed"	"1 bath"	800	800	4.8	1971	77	4	87	71	0.6	0.356928575632429	"High Speed Internet Access, Air Conditioning, Ceiling Fans, Smoke Free, Cable Ready, Fireplace, Dishwasher, Eat-in Kitchen, Microwave, Refrigerator, Carpet, Walk-In Closets, Double Pane Windows, Balcony, , , , , "	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	-118.440701544498	34.06488933223	1	"870 Hilgard Ave, Los Angeles, CA 90024"
"The BW by CLG"	"1x1"	3750	3750	"1 bed"	"1 bath"	665	665	5	2013	78	6	91	63	NA	1.84747303979557	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Security System, Storage Space, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Tile Floors, Vinyl Flooring, Dining Room, Vaulted Ceiling, Views, Walk-In Closets, Window Coverings, Large Bedrooms, Balcony, Deck"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	-118.46126075	34.050035625	1	"1168 S Barrington Ave, Los Angeles, CA 90049"
"The BW by CLG"	"3x3 Penthouse"	2274	6822	"3 beds"	"3 baths"	519	1557	5	2013	78	6	91	63	NA	1.84747303979557	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Security System, Storage Space, Tub/Shower, Sprinkler System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Tile Floors, Vinyl Flooring, Dining Room, Vaulted Ceiling, Views, Walk-In Closets, Window Coverings, Large Bedrooms, Balcony, Deck"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	-118.46126075	34.050035625	3	"1168 S Barrington Ave, Los Angeles, CA 90049"
"Lindbrook Manor Apartments"	"Junior-1 Bed"	2752	2752	"Studio"	"1 bath"	419	419	5	1938	99	3	94	74	0.7	0.647216816323695	", , , High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Security System, Storage Space, Double Vanities, Tub/Shower, Fireplace, Handrails, Intercom, Sprinkler System, Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Tile Floors, Vinyl Flooring, Dining Room, Family Room, Office, Built-In Bookshelves, Crown Molding, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Window Coverings, Large Bedrooms, Balcony, Patio, Porch, Deck, Lawn, Greenhouse"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-118.440671489796	34.0606609591837	1	"10824 Lindbrook Dr, Los Angeles, CA 90024"
"Lindbrook Manor Apartments"	"Studio"	2416	2416	"Studio"	"1 bath"	235	235	5	1938	99	3	94	74	0.7	0.647216816323695	", , , High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Security System, Storage Space, Double Vanities, Tub/Shower, Fireplace, Handrails, Intercom, Sprinkler System, Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Island Kitchen, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Tile Floors, Vinyl Flooring, Dining Room, Family Room, Office, Built-In Bookshelves, Crown Molding, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Window Coverings, Large Bedrooms, Balcony, Patio, Porch, Deck, Lawn, Greenhouse"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-118.440671489796	34.0606609591837	1	"10824 Lindbrook Dr, Los Angeles, CA 90024"
"Villa Bel Air"	"Dozza"	2473	4946	"2 beds"	"2 baths"	558	1115	5	2011	59	4	34	45	1.5	1.42889014703901	", , , Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Security System, Double Vanities, Tub/Shower, Fireplace, Handrails, Intercom, Sprinkler System, Framed Mirrors, Vacuum System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Coffee System, Instant Hot Water, Gas Range, Hardwood Floors, Tile Floors, Vinyl Flooring, Dining Room, High Ceilings, Built-In Bookshelves, Vaulted Ceiling, Views, Skylights, Linen Closet, Double Pane Windows, Window Coverings, Balcony, Patio, Garden"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	-118.464693589744	34.0714607575316	2	"130 S Sepulveda Blvd, Los Angeles, CA 90049"
"Villa Bel Air"	"Cortina"	2473	4946	"2 beds"	"2 baths"	560	1120	5	2011	59	4	34	45	1.5	1.42889014703901	", , , Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Security System, Double Vanities, Tub/Shower, Fireplace, Handrails, Intercom, Sprinkler System, Framed Mirrors, Vacuum System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Coffee System, Instant Hot Water, Gas Range, Hardwood Floors, Tile Floors, Vinyl Flooring, Dining Room, High Ceilings, Built-In Bookshelves, Vaulted Ceiling, Views, Skylights, Linen Closet, Double Pane Windows, Window Coverings, Balcony, Patio, Garden"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	-118.464693589744	34.0714607575316	2	"130 S Sepulveda Blvd, Los Angeles, CA 90049"
"Villa Bel Air"	"Genoa"	2536	5072	"2 beds"	"2 baths"	575	1150	5	2011	59	4	34	45	1.5	1.42889014703901	", , , Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Security System, Double Vanities, Tub/Shower, Fireplace, Handrails, Intercom, Sprinkler System, Framed Mirrors, Vacuum System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Coffee System, Instant Hot Water, Gas Range, Hardwood Floors, Tile Floors, Vinyl Flooring, Dining Room, High Ceilings, Built-In Bookshelves, Vaulted Ceiling, Views, Skylights, Linen Closet, Double Pane Windows, Window Coverings, Balcony, Patio, Garden"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	-118.464693589744	34.0714607575316	2	"130 S Sepulveda Blvd, Los Angeles, CA 90049"
"Villa Bel Air"	"Amalfi"	2558	5115	"2 beds"	"2 baths"	580	1160	5	2011	59	4	34	45	1.5	1.42889014703901	", , , Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Security System, Double Vanities, Tub/Shower, Fireplace, Handrails, Intercom, Sprinkler System, Framed Mirrors, Vacuum System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Coffee System, Instant Hot Water, Gas Range, Hardwood Floors, Tile Floors, Vinyl Flooring, Dining Room, High Ceilings, Built-In Bookshelves, Vaulted Ceiling, Views, Skylights, Linen Closet, Double Pane Windows, Window Coverings, Balcony, Patio, Garden"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	-118.464693589744	34.0714607575316	2	"130 S Sepulveda Blvd, Los Angeles, CA 90049"
"Villa Bel Air"	"Bellagio"	2654	5308	"2 beds"	"2 baths"	540	1080	5	2011	59	4	34	45	1.5	1.42889014703901	", , , Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Security System, Double Vanities, Tub/Shower, Fireplace, Handrails, Intercom, Sprinkler System, Framed Mirrors, Vacuum System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Coffee System, Instant Hot Water, Gas Range, Hardwood Floors, Tile Floors, Vinyl Flooring, Dining Room, High Ceilings, Built-In Bookshelves, Vaulted Ceiling, Views, Skylights, Linen Closet, Double Pane Windows, Window Coverings, Balcony, Patio, Garden"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	-118.464693589744	34.0714607575316	2	"130 S Sepulveda Blvd, Los Angeles, CA 90049"
"Villa Bel Air"	"Jenne"	2536	5072	"2 beds"	"2 baths"	550	1100	5	2011	59	4	34	45	1.5	1.42889014703901	", , , Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Security System, Double Vanities, Tub/Shower, Fireplace, Handrails, Intercom, Sprinkler System, Framed Mirrors, Vacuum System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Coffee System, Instant Hot Water, Gas Range, Hardwood Floors, Tile Floors, Vinyl Flooring, Dining Room, High Ceilings, Built-In Bookshelves, Vaulted Ceiling, Views, Skylights, Linen Closet, Double Pane Windows, Window Coverings, Balcony, Patio, Garden"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	-118.464693589744	34.0714607575316	2	"130 S Sepulveda Blvd, Los Angeles, CA 90049"
"Villa Bel Air"	"Hermada"	2600	5199	"2 beds"	"2 baths"	545	1090	5	2011	59	4	34	45	1.5	1.42889014703901	", , , Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Security System, Double Vanities, Tub/Shower, Fireplace, Handrails, Intercom, Sprinkler System, Framed Mirrors, Vacuum System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Coffee System, Instant Hot Water, Gas Range, Hardwood Floors, Tile Floors, Vinyl Flooring, Dining Room, High Ceilings, Built-In Bookshelves, Vaulted Ceiling, Views, Skylights, Linen Closet, Double Pane Windows, Window Coverings, Balcony, Patio, Garden"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	-118.464693589744	34.0714607575316	2	"130 S Sepulveda Blvd, Los Angeles, CA 90049"
"Villa Bel Air"	"Florence"	2769	5538	"2 beds"	"2 baths"	611	1222	5	2011	59	4	34	45	1.5	1.42889014703901	", , , Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Security System, Double Vanities, Tub/Shower, Fireplace, Handrails, Intercom, Sprinkler System, Framed Mirrors, Vacuum System, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Coffee System, Instant Hot Water, Gas Range, Hardwood Floors, Tile Floors, Vinyl Flooring, Dining Room, High Ceilings, Built-In Bookshelves, Vaulted Ceiling, Views, Skylights, Linen Closet, Double Pane Windows, Window Coverings, Balcony, Patio, Garden"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	-118.464693589744	34.0714607575316	2	"130 S Sepulveda Blvd, Los Angeles, CA 90049"
"1371 S. Beverly Glen Blvd."	"1371 S. Beverly Glen Blvd #106"	1449	2898	"2 beds"	"2 baths"	600	1200	4	1961	24	3	63	62	2.1	0.910406849459251	", , , High Speed Internet Access, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Storage Space, Tub/Shower, Intercom, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Granite Countertops, Stainless Steel Appliances, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Vinyl Flooring, Walk-In Closets, Large Bedrooms, Balcony"	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	-118.426471042206	34.0627964094298	2	"1371 S Beverly Glen Blvd, Los Angeles, CA 90024"
"1371 S. Beverly Glen Blvd."	"1371 S. Beverly Glen Blvd #101"	1166	3498	"3 beds"	"2 baths"	450	1350	4	1961	24	3	63	62	2.1	0.910406849459251	", , , High Speed Internet Access, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Storage Space, Tub/Shower, Intercom, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Granite Countertops, Stainless Steel Appliances, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Vinyl Flooring, Walk-In Closets, Large Bedrooms, Balcony"	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	-118.426471042206	34.0627964094298	3	"1371 S Beverly Glen Blvd, Los Angeles, CA 90024"
"Picasso Brentwood"	"Studio"	3002	3002	"Studio"	"1 bath"	463	463	5	2019	81	7	90	63	NA	2.36139891077484	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Tub/Shower, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Stainless Steel Appliances, Kitchen, Oven, Refrigerator, Vinyl Flooring, Views, Walk-In Closets, Window Coverings, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	-118.467036125	34.044338	1	"12035 Wilshire Blvd, Los Angeles, CA 90025"
"Picasso Brentwood"	"1 Bedroom 1 Bathroom"	3595	3595	"1 bed"	"1 bath"	552	552	5	2019	81	7	90	63	NA	2.36139891077484	", , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Tub/Shower, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Stainless Steel Appliances, Kitchen, Oven, Refrigerator, Vinyl Flooring, Views, Walk-In Closets, Window Coverings, Balcony, Patio"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	-118.467036125	34.044338	1	"12035 Wilshire Blvd, Los Angeles, CA 90025"
"Wilshire Margot"	"Furnished Co-Living Suite+Free Utilities"	1546	1546	"Studio"	"1 bath"	81	81	5	2007	102	7	68	69	1.3	0.67499544780839	", , , Wi-Fi, Washer/Dryer, Washer/Dryer Hookup, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Security System, Double Vanities, Tub/Shower, Fireplace, Intercom, Sprinkler System, Dishwasher, Ice Maker, Stainless Steel Appliances, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Tile Floors, Vinyl Flooring, Dining Room, Office, Den, Walk-In Closets, Linen Closet, Furnished, Window Coverings, Balcony, Patio"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	-118.433632	34.061668	1	"10599 Wilshire Blvd, Los Angeles, CA 90024"
"Wilshire Margot"	"Furnished Jr. 1 Bedroom W/ Balcony"	1781	1781	"Studio"	"1 bath"	165	165	5	2007	102	7	68	69	1.3	0.67499544780839	", , , Wi-Fi, Washer/Dryer, Washer/Dryer Hookup, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Security System, Double Vanities, Tub/Shower, Fireplace, Intercom, Sprinkler System, Dishwasher, Ice Maker, Stainless Steel Appliances, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Tile Floors, Vinyl Flooring, Dining Room, Office, Den, Walk-In Closets, Linen Closet, Furnished, Window Coverings, Balcony, Patio"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	-118.433632	34.061668	1	"10599 Wilshire Blvd, Los Angeles, CA 90024"
